job_id,basic_requirement,professional_skill,professional_quality,job_name,job_name
4251,0,0,0,科研人员,科研人员
4252,0,9,0,C/C++,C/C++
4253,2,5,0,实施工程师,实施工程师
4254,2,5,1,硬件测试,硬件测试
4255,0,0,0,测试工程师,测试工程师
4256,0,20,3,Java,Java
4257,2,16,0,实施工程师,实施工程师
4258,2,13,9,前端开发,前端开发
4259,2,3,4,技术支持工程师,技术支持工程师
4260,2,8,5,技术支持工程师,技术支持工程师
4261,0,5,0,硬件测试,硬件测试
4262,0,13,3,Java,Java
4263,0,0,0,实施工程师,实施工程师
4264,0,2,2,硬件测试,硬件测试
4265,0,0,0,技术支持工程师,技术支持工程师
4266,0,0,0,测试工程师,测试工程师
4267,2,1,0,技术支持工程师,技术支持工程师
4268,0,0,0,C/C++,C/C++
4269,3,3,4,技术支持工程师,技术支持工程师
4270,0,2,0,实施工程师,实施工程师
4271,0,1,0,前端开发,前端开发
4272,3,47,11,Java,Java
4273,0,0,0,技术支持工程师,技术支持工程师
4274,0,2,0,科研人员,科研人员
4275,0,0,0,软件测试,软件测试
4276,2,2,0,实施工程师,实施工程师
4277,0,1,0,实施工程师,实施工程师
4278,2,10,6,C/C++,C/C++
4279,2,1,7,科研人员,科研人员
4280,2,8,10,实施工程师,实施工程师
4281,2,9,0,Java,Java
4282,0,6,0,前端开发,前端开发
4283,0,2,0,软件测试,软件测试
4284,2,1,2,测试工程师,测试工程师
4285,0,2,0,C/C++,C/C++
4286,0,15,1,C/C++,C/C++
4287,0,14,4,前端开发,前端开发
4288,2,4,0,测试工程师,测试工程师
4289,0,2,0,实施工程师,实施工程师
4290,2,4,1,测试工程师,测试工程师
4291,0,0,0,实施工程师,实施工程师
4292,0,6,0,测试工程师,测试工程师
4293,2,7,6,实施工程师,实施工程师
4294,2,2,0,技术支持工程师,技术支持工程师
4295,0,10,0,Java,Java
4296,0,5,0,测试工程师,测试工程师
4297,2,4,4,测试工程师,测试工程师
4298,0,1,0,硬件测试,硬件测试
4299,0,3,0,测试工程师,测试工程师
4300,0,2,0,软件测试,软件测试
4301,0,13,2,Java,Java
4302,2,16,6,软件测试,软件测试
4303,0,1,0,测试工程师,测试工程师
4304,0,3,0,实施工程师,实施工程师
4305,0,3,0,软件测试,软件测试
4306,0,1,0,硬件测试,硬件测试
4307,0,5,0,硬件测试,硬件测试
4308,2,3,5,C/C++,C/C++
4309,0,0,0,Java,Java
4310,2,1,4,科研人员,科研人员
4311,0,0,0,技术支持工程师,技术支持工程师
4312,2,6,2,技术支持工程师,技术支持工程师
4313,9,0,2,科研人员,科研人员
4314,0,1,0,实施工程师,实施工程师
4315,0,14,0,C/C++,C/C++
4316,0,1,4,实施工程师,实施工程师
4317,2,1,4,技术支持工程师,技术支持工程师
4318,0,2,0,Java,Java
4319,2,15,2,C/C++,C/C++
4320,0,2,3,实施工程师,实施工程师
4321,2,1,8,技术支持工程师,技术支持工程师
4322,0,3,0,技术支持工程师,技术支持工程师
4323,0,15,1,Java,Java
4324,0,2,3,科研人员,科研人员
4325,0,2,0,实施工程师,实施工程师
4326,2,14,4,前端开发,前端开发
4327,0,0,2,实施工程师,实施工程师
4328,2,6,3,硬件测试,硬件测试
4329,2,1,0,技术支持工程师,技术支持工程师
4330,2,10,3,软件测试,软件测试
4331,0,2,0,测试工程师,测试工程师
4332,2,2,0,测试工程师,测试工程师
4333,0,1,0,C/C++,C/C++
4334,2,0,4,科研人员,科研人员
4335,2,2,4,硬件测试,硬件测试
4336,0,9,2,前端开发,前端开发
4337,2,1,4,硬件测试,硬件测试
4338,0,0,0,科研人员,科研人员
4339,0,0,0,测试工程师,测试工程师
4340,2,2,2,硬件测试,硬件测试
4341,2,13,2,实施工程师,实施工程师
4342,2,2,0,科研人员,科研人员
4343,0,2,0,软件测试,软件测试
4344,4,5,2,科研人员,科研人员
4345,0,13,2,C/C++,C/C++
4346,2,0,1,科研人员,科研人员
4347,0,10,4,Java,Java
4348,0,11,1,前端开发,前端开发
4349,0,0,0,科研人员,科研人员
4350,4,1,0,科研人员,科研人员
4351,0,0,0,测试工程师,测试工程师
4352,2,1,0,科研人员,科研人员
4353,2,2,6,项目经理/主管,项目经理/主管
4354,0,0,0,实施工程师,实施工程师
4355,2,12,4,Java,Java
4356,0,0,0,项目经理/主管,项目经理/主管
4357,0,2,2,硬件测试,硬件测试
4358,0,0,0,项目经理/主管,项目经理/主管
4359,0,3,6,Java,Java
4360,0,1,0,项目专员/助理,项目专员/助理
4361,0,1,2,项目经理/主管,项目经理/主管
4362,0,1,0,项目经理/主管,项目经理/主管
4363,5,4,7,项目经理/主管,项目经理/主管
4364,0,3,0,项目经理/主管,项目经理/主管
4365,5,4,7,项目经理/主管,项目经理/主管
4366,0,14,4,项目专员/助理,项目专员/助理
4367,2,3,4,项目经理/主管,项目经理/主管
4368,2,2,3,项目专员/助理,项目专员/助理
4369,2,6,4,项目专员/助理,项目专员/助理
4370,2,10,0,Java,Java
4371,4,0,2,项目专员/助理,项目专员/助理
4372,0,5,4,实施工程师,实施工程师
4373,0,0,0,项目专员/助理,项目专员/助理
4374,0,1,0,项目专员/助理,项目专员/助理
4375,0,0,0,技术支持工程师,技术支持工程师
4376,3,7,0,硬件测试,硬件测试
4377,0,2,0,项目专员/助理,项目专员/助理
4378,0,0,0,C/C++,C/C++
4379,0,0,3,项目专员/助理,项目专员/助理
4380,0,0,0,项目经理/主管,项目经理/主管
4381,2,2,2,项目专员/助理,项目专员/助理
4382,2,1,1,项目专员/助理,项目专员/助理
4383,0,2,0,项目专员/助理,项目专员/助理
4384,2,4,1,项目经理/主管,项目经理/主管
4385,2,2,5,项目专员/助理,项目专员/助理
4386,0,4,8,项目专员/助理,项目专员/助理
4387,2,4,0,项目专员/助理,项目专员/助理
4388,2,2,2,项目专员/助理,项目专员/助理
4389,0,0,0,项目经理/主管,项目经理/主管
4390,2,0,8,项目专员/助理,项目专员/助理
4391,0,0,0,项目专员/助理,项目专员/助理
4392,2,1,6,项目专员/助理,项目专员/助理
4393,0,0,0,项目专员/助理,项目专员/助理
4394,2,4,0,项目经理/主管,项目经理/主管
4395,2,1,0,项目专员/助理,项目专员/助理
4396,2,1,2,项目专员/助理,项目专员/助理
4397,3,1,0,项目专员/助理,项目专员/助理
4398,0,4,8,项目专员/助理,项目专员/助理
4399,0,0,3,项目专员/助理,项目专员/助理
4400,0,0,0,项目专员/助理,项目专员/助理
4401,0,2,1,项目经理/主管,项目经理/主管
4402,3,0,5,项目专员/助理,项目专员/助理
4403,0,0,0,项目经理/主管,项目经理/主管
4404,0,0,2,项目专员/助理,项目专员/助理
4405,0,0,3,项目专员/助理,项目专员/助理
4406,1,2,3,项目专员/助理,项目专员/助理
4407,2,2,2,项目经理/主管,项目经理/主管
4408,0,0,0,项目专员/助理,项目专员/助理
4409,0,1,0,项目专员/助理,项目专员/助理
4410,0,2,0,项目专员/助理,项目专员/助理
4411,0,3,8,项目专员/助理,项目专员/助理
4412,0,1,6,项目专员/助理,项目专员/助理
4413,0,3,8,项目经理/主管,项目经理/主管
4414,4,1,0,项目经理/主管,项目经理/主管
4415,0,0,0,项目专员/助理,项目专员/助理
4416,2,4,3,项目经理/主管,项目经理/主管
4417,0,1,5,项目专员/助理,项目专员/助理
4418,2,2,2,实施工程师,实施工程师
4419,0,2,0,项目经理/主管,项目经理/主管
4420,0,4,8,项目专员/助理,项目专员/助理
4421,0,5,1,测试工程师,测试工程师
4422,2,3,3,项目经理/主管,项目经理/主管
4423,0,1,0,项目专员/助理,项目专员/助理
4424,2,2,3,项目经理/主管,项目经理/主管
4425,2,12,0,Java,Java
4426,0,0,0,项目经理/主管,项目经理/主管
4427,2,5,0,项目专员/助理,项目专员/助理
4428,0,0,0,技术支持工程师,技术支持工程师
4429,0,0,0,硬件测试,硬件测试
4430,2,2,1,项目经理/主管,项目经理/主管
4431,0,3,0,项目经理/主管,项目经理/主管
4432,0,2,0,项目专员/助理,项目专员/助理
4433,0,0,0,项目专员/助理,项目专员/助理
4434,0,1,2,项目专员/助理,项目专员/助理
4435,3,1,0,项目专员/助理,项目专员/助理
4436,0,2,5,项目经理/主管,项目经理/主管
4437,2,2,7,项目经理/主管,项目经理/主管
4438,0,1,4,项目经理/主管,项目经理/主管
4439,0,2,0,项目经理/主管,项目经理/主管
4440,0,0,0,项目专员/助理,项目专员/助理
4441,2,2,0,项目经理/主管,项目经理/主管
4442,0,1,0,项目专员/助理,项目专员/助理
4443,0,0,6,项目专员/助理,项目专员/助理
4444,0,0,0,项目专员/助理,项目专员/助理
4445,0,2,0,项目经理/主管,项目经理/主管
4446,0,2,3,项目专员/助理,项目专员/助理
4447,0,0,2,项目专员/助理,项目专员/助理
4448,2,0,4,项目专员/助理,项目专员/助理
4449,0,3,3,项目专员/助理,项目专员/助理
4450,2,1,5,项目专员/助理,项目专员/助理
4451,0,0,0,项目专员/助理,项目专员/助理
4452,2,0,6,项目专员/助理,项目专员/助理
4453,2,2,5,项目专员/助理,项目专员/助理
4454,1,3,3,项目经理/主管,项目经理/主管
4455,0,3,0,项目专员/助理,项目专员/助理
4456,0,0,3,项目专员/助理,项目专员/助理
4457,0,4,4,项目专员/助理,项目专员/助理
4458,2,0,1,项目专员/助理,项目专员/助理
4459,2,3,5,项目经理/主管,项目经理/主管
4460,0,0,0,项目专员/助理,项目专员/助理
4461,2,1,4,项目专员/助理,项目专员/助理
4462,0,2,0,项目专员/助理,项目专员/助理
4463,2,1,0,项目专员/助理,项目专员/助理
4464,0,0,0,项目专员/助理,项目专员/助理
4465,2,2,3,项目经理/主管,项目经理/主管
4466,0,5,6,项目专员/助理,项目专员/助理
4467,0,0,0,项目专员/助理,项目专员/助理
4468,0,0,0,项目专员/助理,项目专员/助理
4469,0,1,0,项目专员/助理,项目专员/助理
4470,3,0,6,项目专员/助理,项目专员/助理
4471,2,2,0,项目经理/主管,项目经理/主管
4472,0,1,0,项目专员/助理,项目专员/助理
4473,0,1,0,项目专员/助理,项目专员/助理
4474,0,2,0,项目专员/助理,项目专员/助理
4475,0,0,6,项目专员/助理,项目专员/助理
4476,2,1,6,项目专员/助理,项目专员/助理
4477,2,2,1,项目经理/主管,项目经理/主管
4478,0,0,0,项目经理/主管,项目经理/主管
4479,3,8,4,项目经理/主管,项目经理/主管
4480,0,0,0,项目专员/助理,项目专员/助理
4481,2,1,2,项目经理/主管,项目经理/主管
4482,0,1,4,项目专员/助理,项目专员/助理
4483,0,0,0,项目经理/主管,项目经理/主管
4484,2,1,2,项目专员/助理,项目专员/助理
4485,2,4,7,项目经理/主管,项目经理/主管
4486,0,0,0,项目专员/助理,项目专员/助理
4487,0,1,0,项目专员/助理,项目专员/助理
4488,0,0,0,项目经理/主管,项目经理/主管
4489,0,1,0,项目经理/主管,项目经理/主管
4490,1,1,1,项目经理/主管,项目经理/主管
4491,0,0,0,项目专员/助理,项目专员/助理
4492,2,1,2,项目专员/助理,项目专员/助理
4493,2,0,0,项目专员/助理,项目专员/助理
4494,3,1,0,项目专员/助理,项目专员/助理
4495,0,3,0,项目经理/主管,项目经理/主管
4496,2,5,5,项目经理/主管,项目经理/主管
4497,0,1,7,项目专员/助理,项目专员/助理
4498,0,0,0,项目经理/主管,项目经理/主管
4499,2,1,2,项目专员/助理,项目专员/助理
4500,3,0,0,项目专员/助理,项目专员/助理
4501,0,0,0,项目专员/助理,项目专员/助理
4502,0,1,0,项目专员/助理,项目专员/助理
4503,2,4,6,项目专员/助理,项目专员/助理
4504,2,2,4,项目专员/助理,项目专员/助理
4505,0,0,0,项目专员/助理,项目专员/助理
4506,0,1,0,项目经理/主管,项目经理/主管
4507,0,2,0,项目专员/助理,项目专员/助理
4508,0,0,0,项目经理/主管,项目经理/主管
4509,2,2,2,项目专员/助理,项目专员/助理
4510,0,0,0,项目经理/主管,项目经理/主管
4511,0,0,0,项目经理/主管,项目经理/主管
4512,0,0,0,项目专员/助理,项目专员/助理
4513,0,0,0,项目专员/助理,项目专员/助理
4514,0,0,5,项目专员/助理,项目专员/助理
4515,2,1,1,项目经理/主管,项目经理/主管
4516,2,2,7,项目专员/助理,项目专员/助理
4517,0,0,3,项目专员/助理,项目专员/助理
4518,0,0,0,项目专员/助理,项目专员/助理
4519,0,0,0,项目经理/主管,项目经理/主管
4520,3,1,2,项目专员/助理,项目专员/助理
4521,0,0,0,项目专员/助理,项目专员/助理
4522,0,3,5,项目专员/助理,项目专员/助理
4523,2,1,2,项目专员/助理,项目专员/助理
4524,0,2,0,项目经理/主管,项目经理/主管
4525,2,0,0,项目专员/助理,项目专员/助理
4526,4,2,6,项目专员/助理,项目专员/助理
4527,2,1,2,项目经理/主管,项目经理/主管
4528,0,0,0,项目专员/助理,项目专员/助理
4529,4,4,4,项目经理/主管,项目经理/主管
4530,0,0,0,项目专员/助理,项目专员/助理
4531,0,3,0,项目经理/主管,项目经理/主管
4532,3,2,4,项目专员/助理,项目专员/助理
4533,0,1,0,项目专员/助理,项目专员/助理
4534,0,0,1,项目专员/助理,项目专员/助理
4535,0,1,0,项目经理/主管,项目经理/主管
4536,3,1,0,项目专员/助理,项目专员/助理
4537,2,3,8,项目专员/助理,项目专员/助理
4538,2,2,0,项目经理/主管,项目经理/主管
4539,0,1,5,项目经理/主管,项目经理/主管
4540,0,3,5,项目经理/主管,项目经理/主管
4541,0,0,0,项目专员/助理,项目专员/助理
4542,2,1,0,项目专员/助理,项目专员/助理
4543,2,1,6,项目专员/助理,项目专员/助理
4544,0,3,1,项目专员/助理,项目专员/助理
4545,0,0,0,项目专员/助理,项目专员/助理
4546,0,1,2,项目经理/主管,项目经理/主管
4547,0,1,2,项目经理/主管,项目经理/主管
4548,0,0,0,项目专员/助理,项目专员/助理
4549,0,1,6,项目专员/助理,项目专员/助理
4550,0,4,5,项目专员/助理,项目专员/助理
4551,2,1,1,项目经理/主管,项目经理/主管
4552,2,1,2,项目专员/助理,项目专员/助理
4553,0,1,0,项目专员/助理,项目专员/助理
4554,2,0,3,项目专员/助理,项目专员/助理
4555,0,4,8,项目专员/助理,项目专员/助理
4556,0,0,0,项目经理/主管,项目经理/主管
4557,2,1,2,项目专员/助理,项目专员/助理
4558,0,0,0,项目专员/助理,项目专员/助理
4559,2,1,0,项目专员/助理,项目专员/助理
4560,0,0,0,项目专员/助理,项目专员/助理
4561,2,3,5,项目经理/主管,项目经理/主管
4562,0,0,0,项目专员/助理,项目专员/助理
4563,2,0,6,项目经理/主管,项目经理/主管
4564,0,0,0,项目专员/助理,项目专员/助理
4565,0,0,0,项目经理/主管,项目经理/主管
4566,0,1,0,项目经理/主管,项目经理/主管
4567,3,4,7,项目经理/主管,项目经理/主管
4568,0,0,0,项目经理/主管,项目经理/主管
4569,0,2,5,项目经理/主管,项目经理/主管
4570,0,0,0,项目专员/助理,项目专员/助理
4571,0,0,0,项目专员/助理,项目专员/助理
4572,2,1,2,项目经理/主管,项目经理/主管
4573,2,2,3,项目专员/助理,项目专员/助理
4574,0,0,0,项目专员/助理,项目专员/助理
4575,0,0,0,项目专员/助理,项目专员/助理
4576,0,0,0,项目专员/助理,项目专员/助理
4577,0,0,0,项目经理/主管,项目经理/主管
4578,0,0,0,项目经理/主管,项目经理/主管
4579,0,3,0,项目专员/助理,项目专员/助理
4580,3,4,0,项目专员/助理,项目专员/助理
4581,2,0,5,项目专员/助理,项目专员/助理
4582,0,2,0,项目经理/主管,项目经理/主管
4583,0,0,0,项目专员/助理,项目专员/助理
4584,2,2,3,项目专员/助理,项目专员/助理
4585,0,3,8,项目经理/主管,项目经理/主管
4586,0,0,0,项目经理/主管,项目经理/主管
4587,3,1,2,项目专员/助理,项目专员/助理
4588,0,1,7,项目专员/助理,项目专员/助理
4589,2,0,1,项目专员/助理,项目专员/助理
4590,2,2,7,项目专员/助理,项目专员/助理
4591,2,1,4,项目经理/主管,项目经理/主管
4592,0,3,8,项目经理/主管,项目经理/主管
4593,0,0,0,项目专员/助理,项目专员/助理
4594,2,1,0,项目经理/主管,项目经理/主管
4595,3,2,0,项目经理/主管,项目经理/主管
